"timestamp","flight","code","track","id","lon","lat","alt","dist"
"1",2015-11-30 05:58:40,"150","A4F5A0",0,"A4F5A01500",-118.21964,34.03872,3900,22098.2405177652
"2",2015-11-30 05:58:38,"150","A4F5A0",0,"A4F5A01500",-118.21964,34.03872,4050,22098.2405177652
"3",2015-11-30 05:58:34,"150","A4F5A0",0,"A4F5A01500",-118.22472,34.0394,4100,21645.6971743228
"4",2015-11-30 05:58:32,"150","A4F5A0",0,"A4F5A01500",-118.23177,34.039,4150,20996.0723160269
"5",2015-11-30 05:58:30,"150","A4F5A0",0,"A4F5A01500",-118.23177,34.039,4200,20996.0723160269
"6",2015-11-30 05:58:26,"150","A4F5A0",0,"A4F5A01500",-118.23177,34.039,4225,20996.0723160269
"7",2015-11-30 05:58:25,"150","A4F5A0",0,"A4F5A01500",-118.23279,34.0388,4275,20899.6938886471
"8",2015-11-30 05:58:22,"150","A4F5A0",0,"A4F5A01500",-118.2379,34.03816,4300,20422.9631764213
"9",2015-11-30 05:58:20,"150","A4F5A0",0,"A4F5A01500",-118.2379,34.03816,4325,20422.9631764213
"10",2015-11-30 05:58:19,"150","A4F5A0",0,"A4F5A01500",-118.23901,34.03802,4350,20319.3902314333
"11",2015-11-30 05:58:18,"150","A4F5A0",0,"A4F5A01500",-118.23996,34.03793,4375,20231.2499474104
"12",2015-11-30 05:58:17,"150","A4F5A0",0,"A4F5A01500",-118.24103,34.03784,4375,20132.1690530063
"13",2015-11-30 05:58:16,"150","A4F5A0",0,"A4F5A01500",-118.24408,34.03741,4400,19846.8091852761
"14",2015-11-30 05:58:14,"150","A4F5A0",0,"A4F5A01500",-118.24408,34.03741,4425,19846.8091852761
"15",2015-11-30 05:58:09,"150","A4F5A0",0,"A4F5A01500",-118.26862,34.03429,4450,17556.5288678414
"16",2015-11-30 05:57:51,"150","A4F5A0",0,"A4F5A01500",-118.26862,34.03429,4550,17556.5288678414
"17",2015-11-30 05:57:43,"150","A4F5A0",0,"A4F5A01500",-118.27718,34.03322,4875,16757.9282714927
"18",2015-11-30 05:57:42,"150","A4F5A0",0,"A4F5A01500",-118.27824,34.03308,5050,16658.9083625818
"19",2015-11-30 05:57:41,"150","A4F5A0",0,"A4F5A01500",-118.27937,34.03304,5075,16555.2048682647
"20",2015-11-30 05:57:39,"150","A4F5A0",0,"A4F5A01500",-118.28482,34.03229,5075,16045.5753609579
"21",2015-11-30 05:57:36,"150","A4F5A0",0,"A4F5A01500",-118.28482,34.03229,5150,16045.5753609579
"22",2015-11-30 05:57:33,"150","A4F5A0",0,"A4F5A01500",-118.288,34.03198,5200,15750.3846293654
"23",2015-11-30 05:57:28,"150","A4F5A0",0,"A4F5A01500",-118.29346,34.03132,5225,15241.3717070533
"24",2015-11-30 05:57:27,"150","A4F5A0",0,"A4F5A01500",-118.29456,34.03116,5350,15138.3605704744
"25",2015-11-30 05:57:26,"150","A4F5A0",0,"A4F5A01500",-118.29792,34.03076,5350,14825.2252464921
"26",2015-11-30 05:57:24,"150","A4F5A0",0,"A4F5A01500",-118.29792,34.03076,5375,14825.2252464921
"27",2015-11-30 05:57:23,"150","A4F5A0",0,"A4F5A01500",-118.29899,34.03061,5425,14725.1190380313
"28",2015-11-30 05:57:22,"150","A4F5A0",0,"A4F5A01500",-118.30015,34.03052,5425,14617.8372428422
"29",2015-11-30 05:57:21,"150","A4F5A0",0,"A4F5A01500",-118.30129,34.03033,5450,14510.6635539476
"30",2015-11-30 05:57:20,"150","A4F5A0",0,"A4F5A01500",-118.30238,34.0302,5450,14409.0763748236
"31",2015-11-30 05:57:19,"150","A4F5A0",0,"A4F5A01500",-118.3079,34.02951,5475,13894.0719942184
"32",2015-11-30 05:57:15,"150","A4F5A0",0,"A4F5A01500",-118.3079,34.02951,5500,13894.0719942184
"33",2015-11-30 05:57:10,"150","A4F5A0",0,"A4F5A01500",-118.3136,34.0288,5575,13362.3133929804
"34",2015-11-30 05:57:09,"150","A4F5A0",0,"A4F5A01500",-118.31474,34.02864,5650,13255.651633351
"35",2015-11-30 05:57:08,"150","A4F5A0",0,"A4F5A01500",-118.31806,34.0282,5675,12945.4682057367
"36",2015-11-30 05:57:06,"150","A4F5A0",0,"A4F5A01500",-118.31806,34.0282,5700,12945.4682057367
"37",2015-11-30 05:57:03,"150","A4F5A0",0,"A4F5A01500",-118.32152,34.02786,5750,12624.2468059642
"38",2015-11-30 05:57:02,"150","A4F5A0",0,"A4F5A01500",-118.32956,34.02689,5775,11874.7243615189
"39",2015-11-30 05:56:58,"150","A4F5A0",0,"A4F5A01500",-118.32956,34.02689,5800,11874.7243615189
"40",2015-11-30 05:56:56,"150","A4F5A0",0,"A4F5A01500",-118.32956,34.02689,5900,11874.7243615189
"41",2015-11-30 05:56:55,"150","A4F5A0",0,"A4F5A01500",-118.33066,34.02672,5950,11771.5297185913
"42",2015-11-30 05:56:52,"150","A4F5A0",0,"A4F5A01500",-118.33643,34.02601,5950,11233.3815531229
"43",2015-11-30 05:56:50,"150","A4F5A0",0,"A4F5A01500",-118.33643,34.02601,6000,11233.3815531229
"44",2015-11-30 05:56:49,"150","A4F5A0",0,"A4F5A01500",-118.33766,34.02589,6075,11119.2102632659
"45",2015-11-30 05:56:46,"150","A4F5A0",0,"A4F5A01500",-118.34112,34.02545,6100,10796.2588739861
"46",2015-11-30 05:56:45,"150","A4F5A0",0,"A4F5A01500",-118.3422,34.02534,6150,10695.931499492
"47",2015-11-30 05:56:44,"150","A4F5A0",0,"A4F5A01500",-118.34347,34.02517,6200,10577.2424138891
"48",2015-11-30 05:56:43,"150","A4F5A0",0,"A4F5A01500",-118.34456,34.02507,6225,10476.1804846235
"49",2015-11-30 05:56:42,"150","A4F5A0",0,"A4F5A01500",-118.34576,34.02498,6225,10365.2765821347
"50",2015-11-30 05:56:41,"150","A4F5A0",0,"A4F5A01500",-118.34686,34.02484,6250,10262.6023026266
"51",2015-11-30 05:56:38,"150","A4F5A0",0,"A4F5A01500",-118.35039,34.02443,6250,9933.80606690054
"52",2015-11-30 05:56:37,"150","A4F5A0",0,"A4F5A01500",-118.35162,34.02429,6325,9819.29127237521
"53",2015-11-30 05:56:36,"150","A4F5A0",0,"A4F5A01500",-118.35274,34.02415,6325,9714.79544647293
"54",2015-11-30 05:56:35,"150","A4F5A0",0,"A4F5A01500",-118.35392,34.02402,6325,9605.0132147716
"55",2015-11-30 05:56:34,"150","A4F5A0",0,"A4F5A01500",-118.35514,34.02382,6325,9490.34197419284
"56",2015-11-30 05:56:33,"150","A4F5A0",0,"A4F5A01500",-118.35627,34.0237,6350,9385.29091473447
"57",2015-11-30 05:56:32,"150","A4F5A0",0,"A4F5A01500",-118.35749,34.02354,6350,9271.33118021067
"58",2015-11-30 05:56:31,"150","A4F5A0",0,"A4F5A01500",-118.36109,34.02319,6350,8937.24449795852
"59",2015-11-30 05:56:29,"150","A4F5A0",0,"A4F5A01500",-118.36109,34.02319,6375,8937.24449795852
"60",2015-11-30 05:56:28,"150","A4F5A0",0,"A4F5A01500",-118.36229,34.02298,6400,8824.20711776452
"61",2015-11-30 05:56:25,"150","A4F5A0",0,"A4F5A01500",-118.36597,34.02251,6400,8480.68509761195
"62",2015-11-30 05:56:24,"150","A4F5A0",0,"A4F5A01500",-118.36844,34.02232,6475,8252.38646911525
"63",2015-11-30 05:56:23,"150","A4F5A0",0,"A4F5A01500",-118.37706,34.02112,6475,7445.92859747123
"64",2015-11-30 05:56:22,"150","A4F5A0",0,"A4F5A01500",-118.37706,34.02112,6500,7445.92859747123
"65",2015-11-30 05:56:16,"150","A4F5A0",0,"A4F5A01500",-118.37706,34.02112,6525,7445.92859747123
"66",2015-11-30 05:56:15,"150","A4F5A0",0,"A4F5A01500",-118.3857,34.01999,6600,6638.91571843032
"67",2015-11-30 05:56:09,"150","A4F5A0",0,"A4F5A01500",-118.3857,34.01999,6650,6638.91571843032
"68",2015-11-30 05:56:08,"150","A4F5A0",0,"A4F5A01500",-118.38696,34.01982,6725,6521.13069225137
"69",2015-11-30 05:56:05,"150","A4F5A0",0,"A4F5A01500",-118.39069,34.01926,6750,6171.41126412255
"70",2015-11-30 05:56:04,"150","A4F5A0",0,"A4F5A01500",-118.39199,34.01912,6800,6050.53230447555
"71",2015-11-30 05:56:03,"150","A4F5A0",0,"A4F5A01500",-118.39321,34.01894,6800,5936.20367652576
"72",2015-11-30 05:56:02,"150","A4F5A0",0,"A4F5A01500",-118.39457,34.01889,6800,5811.52907978452
"73",2015-11-30 05:56:01,"150","A4F5A0",0,"A4F5A01500",-118.3959,34.01857,6825,5684.60937574419
"74",2015-11-30 05:55:59,"150","A4F5A0",0,"A4F5A01500",-118.40475,34.01749,6850,4859.40256759639
"75",2015-11-30 05:55:58,"150","A4F5A0",0,"A4F5A01500",-118.40475,34.01749,6875,4859.40256759639
"76",2015-11-30 05:55:57,"150","A4F5A0",0,"A4F5A01500",-118.40475,34.01749,6900,4859.40256759639
"77",2015-11-30 05:55:54,"150","A4F5A0",0,"A4F5A01500",-118.40475,34.01749,6925,4859.40256759639
"78",2015-11-30 05:55:53,"150","A4F5A0",0,"A4F5A01500",-118.40599,34.01733,6950,4743.62221456023
"79",2015-11-30 05:55:52,"150","A4F5A0",0,"A4F5A01500",-118.40738,34.01716,6975,4614.01196175829
"80",2015-11-30 05:55:51,"150","A4F5A0",0,"A4F5A01500",-118.40863,34.01706,7000,4498.45636872762
"81",2015-11-30 05:55:50,"150","A4F5A0",0,"A4F5A01500",-118.40996,34.01684,7000,4373.36074273975
